Source,Target,Type
59407091176,10156229582,directed
54214319093,10156229582,directed
1799320643,10156229582,directed
507171611,10156229582,directed
269767049,10156229582,directed
67520575984,10156229582,directed
4634129124,10156229582,directed
870889947,10156229582,directed
228075107,10156229582,directed
1738009791,10156229582,directed
51915613658,10156229582,directed
62792989856,10156229582,directed
18333957094,10156229582,directed
50532602880,48602972932,directed
60126321554,48602972932,directed
7404884100,48602972932,directed
3983829030,48602972932,directed
3536087245,48602972932,directed
58684227235,48602972932,directed
12431898831,48602972932,directed
1988610806,48602972932,directed
3525668033,48602972932,directed
4158387435,48602972932,directed
50115182613,48602972932,directed
47834685339,48602972932,directed
3693149214,48602972932,directed
1725107912,48602972932,directed
3566954313,48602972932,directed
11175136114,48602972932,directed
57998358992,48602972932,directed
1972214365,48602972932,directed
507057126,48602972932,directed
25727108111,48602972932,directed
52775850724,781181654,directed
2307768281,781181654,directed
8253204587,781181654,directed
5350570966,781181654,directed
1035904121,781181654,directed
58444380454,781181654,directed
1661447615,781181654,directed
41099075812,781181654,directed
2240884983,781181654,directed
56519253884,781181654,directed
662484977,781181654,directed
290119527,781181654,directed
62682118855,781181654,directed
46206554091,781181654,directed
45649484162,781181654,directed
1240859393,781181654,directed
9156922436,781181654,directed
1455312541,781181654,directed
1261076443,781181654,directed
2007878346,781181654,directed
46928112975,60807023727,directed
4004976883,60807023727,directed
63954022906,60807023727,directed
65388352190,60807023727,directed
68185639271,60807023727,directed
67214366714,60807023727,directed
13059312665,60807023727,directed
5519077887,60807023727,directed
58176440558,60807023727,directed
104866824,60807023727,directed
63969278361,60807023727,directed
4608174061,60807023727,directed
2718996890,60807023727,directed
64466305931,60807023727,directed
1544905502,60807023727,directed
48169346352,60807023727,directed
5717141741,60807023727,directed
55021627889,60807023727,directed
56099226333,60807023727,directed
56935081837,60807023727,directed
54819036568,18380455522,directed
277954527,18380455522,directed
228632978,18380455522,directed
58585607373,18380455522,directed
50178852061,18380455522,directed
65871616801,18380455522,directed
48310191591,18380455522,directed
11317298730,18380455522,directed
9990483971,18380455522,directed
5067195960,18380455522,directed
5406977033,18380455522,directed
3864415321,18380455522,directed
4192198728,18380455522,directed
4118896370,18380455522,directed
56483835597,18380455522,directed
32056871591,18380455522,directed
53218795687,18380455522,directed
70335584912,18380455522,directed
65711467442,18380455522,directed
1763379265,18380455522,directed
24506224522,67172897365,directed
6356428920,67172897365,directed
63552890703,67172897365,directed
12569106871,67172897365,directed
27713452,67172897365,directed
224144628,67172897365,directed
50715355190,67172897365,directed
2451123938,67172897365,directed
51164720465,67172897365,directed
4169279346,67172897365,directed
225190443,67172897365,directed
1824183170,67172897365,directed
3130033859,67172897365,directed
51738831401,60732186107,directed
68311345458,60732186107,directed
34324486052,60732186107,directed
59597819536,60732186107,directed
40997051751,60732186107,directed
59056645533,60732186107,directed
58703129458,60732186107,directed
58030401704,60732186107,directed
31121175075,60732186107,directed
14587619569,60732186107,directed
39767033251,48019229187,directed
50904778134,48019229187,directed
48824232712,48019229187,directed
60928362103,48019229187,directed
45533777768,48019229187,directed
45042677964,48019229187,directed
61164641388,48019229187,directed
49955823864,48019229187,directed
62812619547,48019229187,directed
66790791802,48019229187,directed
56790716936,48019229187,directed
50102824069,48019229187,directed
54502381327,48019229187,directed
45866345664,48019229187,directed
68355189238,48019229187,directed
45216433647,48019229187,directed
44425966629,48019229187,directed
58457544679,48019229187,directed
62261192942,48019229187,directed
36302257109,48019229187,directed
65684931327,521874069,directed
2016049356,521874069,directed
64927583040,521874069,directed
38350577589,521874069,directed
58267691544,521874069,directed
51854415095,521874069,directed
4361724457,521874069,directed
898337274,521874069,directed
3233043437,521874069,directed
43625189,521874069,directed
278466238,521874069,directed
426085105,521874069,directed
3967792932,521874069,directed
1222550754,521874069,directed
2888492131,521874069,directed
1454712458,521874069,directed
543003439,521874069,directed
42768854547,521874069,directed
2031201613,521874069,directed
4117840740,521874069,directed
86493,1303504585,directed
50839174,1303504585,directed
69366666820,1303504585,directed
1455687824,1303504585,directed
2523593751,1303504585,directed
467046,1303504585,directed
2969786,1303504585,directed
14756886,1303504585,directed
1151745435,1303504585,directed
6430090,1303504585,directed
284233201,1303504585,directed
331307044,1303504585,directed
241200497,1303504585,directed
1116857,1303504585,directed
474150766,1303504585,directed
1667438483,1303504585,directed
10738043202,1303504585,directed
409733519,1303504585,directed
22196752935,1303504585,directed
2616491,1303504585,directed
4157277749,17616713688,directed
18140885884,17616713688,directed
54965123946,17616713688,directed
64942383434,17616713688,directed
3929241896,17616713688,directed
60726698241,17616713688,directed
70016160338,17616713688,directed
36020524631,17616713688,directed
68455472398,17616713688,directed
2230333920,17616713688,directed
11206098494,17616713688,directed
50227066927,17616713688,directed
45947376704,17616713688,directed
7740707323,17616713688,directed
46321020051,17616713688,directed
38684869059,17616713688,directed
38512187482,17616713688,directed
19764885350,17616713688,directed
1411044580,17616713688,directed
7415113263,17616713688,directed
47670000339,319837655,directed
296797548,319837655,directed
6319470673,319837655,directed
51999743839,319837655,directed
1054892251,319837655,directed
287157508,319837655,directed
5751159310,319837655,directed
32962002,319837655,directed
32316203091,319837655,directed
231881658,319837655,directed
9458994112,319837655,directed
65575156725,319837655,directed
34866965,319837655,directed
67630264525,319837655,directed
5327088540,319837655,directed
68321303353,319837655,directed
51035046100,319837655,directed
69614864189,319837655,directed
5940582129,319837655,directed
1927974522,319837655,directed
11837931823,62014444388,directed
1077789216,62014444388,directed
67722627451,62014444388,directed
48153457398,62014444388,directed
49759451,62014444388,directed
3248902935,62014444388,directed
30660467668,62014444388,directed
59716354797,62014444388,directed
49893942369,62014444388,directed
218762578,62014444388,directed
52698239230,62014444388,directed
55952653580,62014444388,directed
44535614500,62014444388,directed
2095494696,62014444388,directed
3263798210,62014444388,directed
21658182569,62014444388,directed
53280777678,62014444388,directed
952983755,62014444388,directed
50940602746,62014444388,directed
1322415174,62014444388,directed
348116629,33174884,directed
31025421384,33174884,directed
48642706164,33174884,directed
469553911,33174884,directed
38129645,33174884,directed
1098646324,33174884,directed
637397215,33174884,directed
21772950,33174884,directed
37691349,33174884,directed
174674894,33174884,directed
405647707,33174884,directed
8021688019,33174884,directed
27857466108,33174884,directed
41243334,33174884,directed
143665620,33174884,directed
7215937753,33174884,directed
177780138,33174884,directed
203577068,33174884,directed
35806940,33174884,directed
1246454618,33174884,directed
7704674416,6869613609,directed
58481590979,6869613609,directed
3437128435,6869613609,directed
3123289513,6869613609,directed
1390600827,6869613609,directed
4042610866,6869613609,directed
8904853920,6869613609,directed
52518655654,6869613609,directed
5996438089,6869613609,directed
46655096843,6869613609,directed
60641229505,6869613609,directed
1925297478,6869613609,directed
2714611403,6869613609,directed
3616880226,6869613609,directed
3917946300,6869613609,directed
55175258739,6869613609,directed
3317872407,6869613609,directed
61008386191,6869613609,directed
5776238681,6869613609,directed
2293489765,6869613609,directed
64164285733,1634411974,directed
4150088720,1634411974,directed
7548722590,1634411974,directed
16285625,1634411974,directed
225669379,1634411974,directed
64589520985,1634411974,directed
64815784144,1634411974,directed
4793434781,1634411974,directed
9834175,1634411974,directed
3112019584,1634411974,directed
293307775,1634411974,directed
561076792,1634411974,directed
1727449326,1634411974,directed
23852670,1634411974,directed
228514685,1634411974,directed
220878972,1634411974,directed
3165524780,1634411974,directed
5896930703,1634411974,directed
4622229836,1634411974,directed
11191201385,1634411974,directed
57671490281,67562674462,directed
54876031725,67562674462,directed
67744984166,67562674462,directed
3663229167,67562674462,directed
44697365726,67562674462,directed
53018447307,67562674462,directed
3550751945,67562674462,directed
53372894183,67562674462,directed
3627051551,67562674462,directed
36686836,67562674462,directed
62737660853,67562674462,directed
20000540288,67562674462,directed
68912353992,67562674462,directed
18552570681,67562674462,directed
2223168662,67562674462,directed
1488652885,67562674462,directed
962472395,67562674462,directed
1264344437,67562674462,directed
1939169783,67562674462,directed
51582633704,67562674462,directed
8274228691,68963101264,directed
413238630,68963101264,directed
6562742218,68963101264,directed
68247937864,68963101264,directed
34088066,2951811776,directed
49448150133,2951811776,directed
57670759639,2951811776,directed
1299879717,2951811776,directed
